Tweet Id,Tweet URL,Tweet Posted Time,Tweet Content,Tweet Type,Client,Retweets received,Likes received,User Id,Name,Username,Verified or Non-Verified,Profile URL,Protected or Not Protected
"""1159168573241253889""",https://twitter.com/oprahmagazine/status/1159168573241253889,07/08/2019 18:24,"""For our September friendship issue, @Oprah reflected on more than 40 years knowing @GayleKing: ""I believe God put the two of us in each other’s paths to do exactly what we’ve been doing since that night in Baltimore when I was 22 and she was 21."" https://t.co/F1VbpHRHH0""",Retweet,Twitter Web App,146,1487,"""19472585""","""O The Oprah Magazine""",oprahmagazine,Verified,https://twitter.com/oprahmagazine,Not Protected
"""1158798957834690560""",https://twitter.com/oprah/status/1158798957834690560,06/08/2019 17:56,"""Toni Morrison 🙏🏾 https://t.co/nVjs88kTeg""",Tweet,Twitter for iPhone,2982,20656,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1158711378527604736""",https://twitter.com/eqltycantwait/status/1158711378527604736,06/08/2019 12:08,"""Wait...208 years until gender equality in the U.S.?! No. Nope. Nuh-uh. Tweet why #EqualityCantWait https://t.co/obl89p9RwP""",Retweet,Twitter Media Studio,2069,4369,"""1103117524873306114""","""Equality Can't Wait""",eqltycantwait,Verified,https://twitter.com/eqltycantwait,Not Protected
"""1156739784318050304""",https://twitter.com/oprah/status/1156739784318050304,01/08/2019 01:33,"""@TheChicTiff I get to read the scripts and watch ahead. But I chose this season not to.I think @ava and team have found the best groove. I like watching with y’ all. #GimmeSugar #QueenSugar""",Reply,Twitter for iPhone,28,317,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1156645700542840832""",https://twitter.com/oprah/status/1156645700542840832,31/07/2019 19:19,"""Yes I have a chef but he doesn't work every day, so when I’m in the kitchen I like to get in &amp; OUT. Here’s my quick fix: my new @othatsgood frozen skillets. It takes less than 10 min to make &amp; it’s ready! Go to https://t.co/GPw05DGvEY to find a store near you #OThatsGoodPartner https://t.co/u76ToZ36aF""",Tweet,Twitter for iPhone,409,5124,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1154041200833228809""",https://twitter.com/oprah/status/1154041200833228809,24/07/2019 14:50,"""Isn’t this a beautiful sight? Since @QueenSugarOWN premiered in 2016, we’ve hired 35 female directors! And for 32 of those directors, it was their FIRST time directing a TV show. So proud of the work we’re doing over at @OWNTV. Thank you @ava for leading the charge! https://t.co/4xjMqMm0Tk""",Tweet,Twitter for iPhone,1689,11432,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1149543001569427461""",https://twitter.com/oprah/status/1149543001569427461,12/07/2019 04:56,"""Hi there Jack, Access to the road was given to county officials immediately. This was many hours ago. Hoping for the safety of all. 🙏🏾 https://t.co/BxsPNUkkJC""",Tweet,Twitter for iPhone,480,5127,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1148007036451340291""",https://twitter.com/oprah/status/1148007036451340291,07/07/2019 23:13,"""@imianbaker Nope..""",Reply,Twitter for iPhone,7,66,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1148006608208687105""",https://twitter.com/oprah/status/1148006608208687105,07/07/2019 23:11,"""# USWomensSoccerTeam So proud gonna wear my shirt all day and sleep in it tonight!🇺🇸🇺🇸🇺🇸🇺🇸""",Tweet,Twitter for iPhone,783,17561,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1146226753808941057""",https://twitter.com/oprah/status/1146226753808941057,03/07/2019 01:18,"""@demetriannaaa She really has stepped into this with gusto, this evil thing. Fun to play right @Angelarobschild ?""",Reply,Twitter for iPhone,6,17,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
